Zip,Median,Pop,Zipcode
4250,"42,531","4,037",42500
4252,"45,635","5,045",42520
4253,"41,833","2,106",42530
4254,"32,677","3,213",42540
4255,"44,549",783,42550
4256,"57,461","3,154",42560
4257,"33,194","2,959",42570
4258,"57,465","2,250",42580
4259,"50,327","2,969",42590
4260,"65,117","4,816",42600
4263,"51,429","2,002",42630
4265,"50,461",861,42650
4267,"45,086",29,42670
4268,"38,853","4,613",42680
4270,"43,171","5,520",42700
4271,"37,342",53,42710
4274,"56,585","4,854",42740
4275,"33,194",504,42750
4276,"31,579","6,472",42760
4280,"51,911","5,803",42800
4281,"37,342","4,737",42810
4282,"61,949","4,972",42820
4284,"54,239","1,078",42840
4285,"41,923",417,42850
4286,"39,861",33,42860
4287,"63,192","2,843",42870
4289,"41,071","1,731",42890
4290,"40,750","1,510",42900
4292,"40,750",858,42920
4294,"31,670","4,074",42940
4330,"32,081","19,887",43300
4342,"43,799","1,624",43420
4343,"58,066",42,43430
4344,"51,168","2,794",43440
4345,"50,261","11,505",43450
4346,"49,682","1,910",43460
4347,"59,500","2,451",43470
4349,"54,204","1,056",43490
4350,"61,100","3,081",43500
4351,"61,472","2,464",43510
4352,"51,583","1,521",43520
4354,"50,893","1,221",43540
4355,"62,935","2,354",43550
4357,"55,917","3,284",43570
4358,"53,673","4,052",43580
4359,"55,217",210,43590
4360,"51,583",517,43600
4363,"44,747","2,206",43630
4364,"58,066","6,167",43640
4401,"44,997","41,557",44010
4406,"28,902",717,44060
4408,"44,615",178,44080
4410,"42,664","1,186",44100
4411,"45,369","1,243",44110
4412,"49,913","8,982",44120
4413,"31,898",195,44130
4414,"34,718","1,186",44140
4415,"33,696",293,44150
4416,"49,035","5,447",44160
4417,"37,226",365,44170
4418,"41,148","1,660",44180
4419,"48,530","2,415",44190
4421,"47,431","1,342",44210
4422,"47,250","1,399",44220
4424,"32,989",836,44240
4426,"41,447","4,698",44260
4427,"47,250","2,491",44270
4428,"49,503","2,795",44280
4429,"53,791","4,216",44290
4430,"34,041","1,841",44300
4431,"46,143",52,44310
4434,"48,852","1,012",44340
4435,"41,490",996,44350
4438,"44,347","1,040",44380
4441,"40,821","1,798",44410
4442,"40,809",82,44420
4443,"30,331","2,492",44430
4444,"80,066","7,727",44440
4448,"32,758","1,516",44480
4449,"42,664","1,343",44490
4450,"57,280","1,190",44500
4451,"28,899",311,44510
4453,"39,225",816,44530
4454,"31,898",96,44540
4455,"37,226",846,44550
4456,"52,302","2,171",44560
4457,"32,548","6,061",44570
4459,"26,576",918,44590
4460,"41,401","1,565",44600
4461,"45,369","2,949",44610
4462,"35,908","5,559",44620
4463,"31,016","2,868",44630
4464,"29,724",690,44640
4468,"34,495","9,658",44680
4469,"27,663","2,011",44690
4471,"36,306",556,44710
4472,"46,143","2,076",44720
4473,"37,175","7,103",44730
4474,"68,135","3,526",44740
4475,"42,045",509,44750
4476,"47,431","1,341",44760
4478,"33,194",296,44780
4479,"31,206","1,270",44790
4481,"31,005",563,44810
4485,"29,708",183,44850
4487,"25,492",881,44870
4488,"48,852",980,44880
4489,"41,458",201,44890
4490,"31,898",254,44900
4491,"31,898",147,44910
4492,"31,898",173,44920
4493,"44,092","1,907",44930
4495,"37,226",420,44950
4496,"50,596","3,603",44960
4497,"34,942",452,44970
4530,"45,563","11,539",45300
4535,"55,809",676,45350
4537,"51,374","1,875",45370
4538,"46,250","2,226",45380
4539,"52,873","1,014",45390
4541,"52,873",92,45410
4543,"47,692","2,048",45430
4544,"51,390",760,45440
4547,"47,727","1,204",45470
4548,"55,645","1,019",45480
4551,"52,873",782,45510
4553,"55,809","1,742",45530
4554,"52,873",745,45540
4555,"47,692","1,607",45550
4556,"55,809","1,089",45560
4558,"52,873",265,45580
4562,"53,617","2,102",45620
4563,"47,727","1,342",45630
4564,"52,873",534,45640
4568,"52,019",509,45680
4570,"46,250",3,45700
4571,"51,390",329,45710
4572,"42,201","4,915",45720
4573,"52,019",387,45730
4574,"50,409","1,328",45740
4575,"46,250",105,45750
4576,"46,250",681,45760
4578,"43,799","4,350",45780
4579,"55,645","2,811",45790
4605,"49,144","11,211",46050
4606,"37,604","1,214",46060
4607,"44,532","1,220",46070
4609,"64,057","4,800",46090
4611,"37,332",618,46110
4612,"39,300",590,46120
4613,"44,531",202,46130
4614,"47,008","2,281",46140
4616,"44,434",842,46160
4617,"44,434",799,46170
4619,"31,215","3,445",46190
4622,"33,452","1,295",46220
4623,"37,570","1,046",46230
4624,"44,531",331,46240
4625,"35,438",54,46250
4626,"30,978",623,46260
4627,"40,000","1,487",46270
4628,"35,614",707,46280
4629,"47,008",110,46290
4630,"39,058","1,314",46300
4631,"30,600","1,638",46310
4634,"43,550","1,754",46340
4635,"39,300",38,46350
4637,"31,898",191,46370
4640,"48,344","1,970",46400
4642,"44,434",105,46420
4643,"37,604",919,46430
4644,"64,057",9,46440
4645,"46,141",79,46450
4646,"35,438",75,46460
4648,"37,332",579,46480
4649,"37,332","1,407",46490
4650,"40,000",268,46500
4652,"31,038","2,011",46520
4653,"39,300",533,46530
4654,"34,699","3,525",46540
4655,"39,083","1,160",46550
4657,"37,015",330,46570
4658,"33,186","1,277",46580
4660,"54,464","1,261",46600
4662,"54,464",514,46620
4664,"43,253","1,187",46640
4666,"37,015","1,201",46660
4667,"31,185","1,489",46670
4668,"38,441","1,721",46680
4669,"44,531",200,46690
4671,"31,185",528,46710
4673,"44,434",93,46730
4674,"39,300",404,46740
4675,"54,464",321,46750
4676,"44,446","1,015",46760
4677,"43,250",289,46770
4679,"35,476","1,969",46790
4680,"33,186","1,127",46800
4681,"40,000","1,151",46810
4683,"40,000",116,46830
4684,"47,008","1,358",46840
4685,"39,300",328,46850
4686,"31,898",116,46860
4691,"37,015",403,46910
4693,"44,531",984,46930
4694,"44,525","2,582",46940
4730,"33,192","10,045",47300
4732,"35,849","1,863",47320
4733,"36,063",253,47330
4734,"36,605",863,47340
4735,"34,755",618,47350
4736,"40,233","10,145",47360
4739,"34,183","1,040",47390
4740,"34,944","1,249",47400
4741,"34,119",4,47410
4742,"34,944","3,582",47420
4743,"38,732","4,803",47430
4745,"41,148","1,219",47450
4746,"30,475",521,47460
4747,"37,230","1,282",47470
4750,"32,583","2,675",47500
4756,"34,302","3,688",47560
4757,"47,621","2,823",47570
4758,"36,736","1,477",47580
4760,"34,755",788,47600
4761,"36,284",529,47610
4762,"36,667",622,47620
4763,"36,284",717,47630
4764,"34,755",56,47640
4765,"33,419","1,407",47650
4766,"35,676",434,47660
4768,"35,852",395,47680
4769,"36,799","9,501",47690
4772,"40,971",836,47720
4773,"34,324",848,47730
4774,"34,119",857,47740
4776,"37,129","1,056",47760
4777,"33,375",430,47770
4779,"36,667",362,47790
4780,"36,684",795,47800
4781,"34,119",582,47810
4783,"36,667",476,47830
4785,"31,293","3,028",47850
4786,"35,676","1,877",47860
4787,"36,736",559,47870
4841,"30,461","7,607",48410
4843,"44,251","5,256",48430
4847,"50,409","1,310",48470
4848,"48,538",600,48480
4849,"48,538","3,373",48490
4851,"46,141",51,48510
4852,"52,873",75,48520
4853,"46,141",380,48530
4854,"48,707","1,601",48540
4855,"39,777",331,48550
4856,"69,554","3,206",48560
4858,"48,707","1,373",48580
4859,"40,295",724,48590
4860,"39,777","1,573",48600
4861,"51,006","3,732",48610
4862,"50,409","3,496",48620
4863,"46,141","1,231",48630
4864,"51,006","3,793",48640
4901,"41,373","25,900",49010
4910,"51,488","1,946",49100
4911,"36,555","2,135",49110
4912,"33,848",873,49120
4915,"39,499","8,468",49150
4917,"56,379","2,528",49170
4918,"56,379",448,49180
4920,"32,343","1,808",49200
4921,"38,687","1,505",49210
4922,"35,360","1,142",49220
4923,"41,800",506,49230
4924,"43,807","2,026",49240
4925,"33,194",110,49250
4926,"53,673",55,49260
4927,"34,338","3,340",49270
4928,"36,417","2,144",49280
4929,"36,984",778,49290
4930,"37,600","4,275",49300
4932,"47,500","1,065",49320
4933,"35,104",7,49330
4936,"37,237",234,49360
4937,"46,685","6,477",49370
4938,"38,553","9,200",49380
4939,"41,490",986,49390
4940,"37,989",115,49400
4941,"42,859","1,646",49410
4942,"33,171","1,324",49420
4943,"32,136","1,827",49430
4944,"46,685",42,49440
4945,"3,738",119,49450
4949,"37,682",927,49490
4950,"35,270","4,523",49500
4951,"38,687",888,49510
4952,"37,682","1,595",49520
4953,"35,113","3,007",49530
4955,"40,305","1,262",49550
4956,"42,431",725,49560
4957,"42,009","4,135",49570
4958,"34,788","1,905",49580
4961,"35,321","1,031",49610
4962,"50,389",141,49620
4963,"47,082","6,929",49630
4964,"45,369",155,49640
4965,"36,984","1,940",49650
4966,"42,237","1,664",49660
4967,"40,015","4,252",49670
4969,"47,500","1,254",49690
4970,"47,160","1,391",49700
4971,"41,800","1,831",49710
4973,"37,682","1,174",49730
4974,"44,347","2,628",49740
4975,"46,685",55,49750
4976,"32,826","10,020",49760
4978,"42,838",734,49780
4979,"31,340",964,49790
4981,"44,347","2,134",49810
4982,"37,237",660,49820
4983,"31,691","1,257",49830
4984,"42,959",529,49840
4985,"33,194",90,49850
4986,"36,570","1,485",49860
4987,"35,360",971,49870
4988,"35,623","1,906",49880
4989,"50,389","3,905",49890
4992,"37,792",84,49920
5001,"50,513","9,123",50010
5031,"56,378",218,50310
5032,"47,983","2,664",50320
5033,"46,075","2,744",50330
5034,"61,010",310,50340
5035,"58,256",638,50350
5036,"50,640","1,037",50360
5037,"58,256",560,50370
5038,"49,363","1,230",50380
5039,"48,125","1,110",50390
5040,"47,602",471,50400
5041,"49,226",354,50410
5042,"48,983",605,50420
5043,"69,667",937,50430
5045,"57,135","1,758",50450
5046,"49,402","1,139",50460
5048,"62,212","2,429",50480
5050,"61,786",146,50500
5051,"48,009","1,549",50510
5052,"62,212",348,50520
5053,"56,378",332,50530
5055,"86,458","3,363",50550
5056,"58,256",567,50560
5058,"64,997",346,50580
5059,"52,356",874,50590
5060,"49,700","4,415",50600
5061,"49,230","1,679",50610
5062,"58,256",702,50620
5065,"56,378","1,064",50650
5067,"56,378",258,50670
5068,"40,141","3,125",50680
5069,"48,772",555,50690
5070,"49,363",484,50700
5071,"72,355",324,50710
5072,"49,363",526,50720
5075,"68,061","1,113",50750
5076,"48,125",412,50760
5077,"49,363","1,215",50770
5079,"49,363",730,50790
5081,"48,009",550,50810
5083,"53,668",151,50830
5084,"53,068",140,50840
5086,"49,442",793,50860
5089,"48,659","4,979",50890
5091,"72,113","3,288",50910
5101,"37,968","4,643",51010
5141,"50,602",112,51410
5142,"48,274",680,51420
5143,"45,893","4,343",51430
5146,"49,816",750,51460
5148,"50,715","1,140",51480
5149,"46,105","2,092",51490
5150,"39,984",831,51500
5151,"59,811","1,553",51510
5152,"60,370",448,51520
5153,"48,274",687,51530
5154,"52,404",661,51540
5155,"49,285",828,51550
5156,"41,948","9,226",51560
5158,"50,617","1,049",51580
5161,"44,840",552,51610
5201,"42,005","14,851",52010
5250,"48,886","3,408",52500
5251,"66,367","1,350",52510
5252,"52,375",274,52520
5253,"66,266",685,52530
5254,"56,793",273,52540
5255,"56,809","4,121",52550
5257,"50,151","2,718",52570
5260,"51,434",459,52600
5261,"51,434","2,738",52610
5262,"57,352","2,547",52620
5301,"44,422","16,820",53010
5340,"60,370",763,53400
5341,"52,589",407,53410
5342,"51,123",581,53420
5343,"45,185",917,53430
5345,"60,935","2,119",53450
5346,"52,798","5,184",53460
5350,"52,375",763,53500
5352,"52,375",824,53520
5353,"49,816","1,072",53530
5354,"58,968","2,210",53540
5355,"41,836",813,53550
5356,"52,589",717,53560
5358,"40,000",148,53580
5359,"49,199",594,53590
5360,"41,849",251,53600
5361,"55,761",947,53610
5362,"64,643",127,53620
5363,"52,039","2,021",53630
5401,"38,543","28,185",54010
5403,"72,279","17,593",54030
5404,"42,911","7,240",54040
5405,"54,637","4,406",54050
5408,"57,785","10,114",54080
5439,"53,438","1,734",54390
5440,"51,475","1,998",54400
5441,"54,231",958,54410
5442,"48,831",339,54420
5443,"54,791","6,656",54430
5444,"65,586","1,714",54440
5445,"92,431","3,754",54450
5446,"63,458","15,373",54460
5447,"48,517",79,54470
5448,"60,979","1,134",54480
5450,"49,027","4,977",54500
5452,"72,871","19,710",54520
5454,"69,359","4,447",54540
5455,"54,231","1,080",54550
5456,"63,438","1,277",54560
5457,"50,268","1,617",54570
5458,"64,727","2,044",54580
5459,"50,273","2,156",54590
5461,"71,881","4,542",54610
5462,"65,450","1,938",54620
5463,"51,475",471,54630
5464,"62,244","3,008",54640
5465,"87,127","5,355",54650
5468,"66,199","12,942",54680
5471,"37,812",896,54710
5472,"65,164","1,643",54720
5473,"65,521","1,413",54730
5474,"51,475",803,54740
5476,"39,921","3,183",54760
5477,"75,916","4,397",54770
5478,"55,763","14,449",54780
5482,"84,405","7,198",54820
5483,"50,733","1,303",54830
5485,"50,273",93,54850
5486,"64,727","1,654",54860
5487,"68,025","1,498",54870
5488,"53,652","7,690",54880
5489,"82,263","3,174",54890
5491,"59,347","5,909",54910
5492,"48,831",682,54920
5494,"82,210","1,767",54940
5495,"72,348","9,341",54950
5602,"54,524","11,916",56020
5640,"58,393",161,56400
5641,"50,043","17,169",56410
5647,"53,706","1,141",56470
5648,"58,393",423,56480
5649,"57,955",574,56490
5650,"58,393","1,123",56500
5651,"61,402","1,546",56510
5652,"48,831",776,56520
5653,"48,831",547,56530
5654,"57,658",970,56540
5655,"54,813","2,868",56550
5656,"28,409","3,508",56560
5657,"48,689",56,56570
5658,"54,137","1,402",56580
5660,"64,531","1,660",56600
5661,"55,474","5,620",56610
5663,"56,102","6,773",56630
5664,"55,961",80,56640
5667,"54,631","2,166",56670
5669,"55,730",634,56690
5672,"56,250","4,314",56720
5673,"62,562","2,574",56730
5674,"64,514","1,705",56740
5675,"57,055","1,064",56750
5676,"63,664","4,984",56760
5677,"60,452","2,232",56770
5678,"58,869",163,56780
5679,"50,516","3,296",56790
5680,"48,859","2,168",56800
5681,"58,393",458,56810
5682,"61,718","1,251",56820
5701,"42,778","20,802",57010
5730,"53,187",302,57300
5732,"44,623",708,57320
5733,"44,363","5,895",57330
5734,"60,369","1,306",57340
5735,"44,078","4,402",57350
5736,"53,468",684,57360
5737,"63,625",875,57370
5738,"62,566","1,072",57380
5739,"59,927","1,407",57390
5740,"46,515",25,57400
5742,"53,187",597,57420
5743,"46,220","4,330",57430
5744,"58,157",533,57440
5747,"51,378",280,57470
5748,"51,378",323,57480
5751,"62,708",811,57510
5753,"48,922","10,491",57530
5757,"53,955",832,57570
5758,"53,187",784,57580
5759,"55,802","1,827",57590
5760,"60,074","1,123",57600
5761,"52,391","1,000",57610
5762,"63,625",542,57620
5763,"61,796","2,747",57630
5764,"47,008","3,452",57640
5765,"52,598","1,803",57650
5766,"51,378",572,57660
5767,"43,265","1,143",57670
5769,"46,395","1,216",57690
5770,"60,344","1,136",57700
5772,"56,378",713,57720
5773,"53,513","2,136",57730
5774,"47,224","1,129",57740
5775,"50,761",623,57750
5776,"37,135",714,57760
5777,"45,097","3,420",57770
5778,"57,752",733,57780
5819,"40,064","9,444",58190
5820,"42,076",662,58200
5821,"58,841","1,269",58210
5822,"39,240","1,873",58220
5824,"39,519","1,139",58240
5825,"42,411",191,58250
5826,"42,112",983,58260
5827,"42,111",309,58270
5828,"50,111","1,928",58280
5829,"41,846","2,003",58290
5830,"39,377","1,502",58300
5832,"45,123",982,58320
5833,"40,357",273,58330
5836,"41,573","1,068",58360
5837,"38,273",353,58370
5839,"44,803",775,58390
5841,"44,803",425,58410
5842,"44,053",522,58420
5843,"41,026","2,556",58430
5845,"42,076","1,096",58450
5846,"30,256","1,222",58460
5847,"42,076",879,58470
5850,"44,861",231,58500
5851,"39,882","6,528",58510
5853,"40,357",711,58530
5855,"37,931","7,170",58550
5857,"39,685","1,540",58570
5858,"37,234",368,58580
5859,"39,673","1,819",58590
5860,"41,020","2,557",58600
5862,"48,833",356,58620
5866,"43,052",732,58660
5867,"43,052",899,58670
5868,"39,673",364,58680
5871,"45,404","1,638",58710
5872,"40,320",789,58720
5873,"46,255",675,58730
5874,"39,673",505,58740
5875,"43,419",454,58750
5904,"37,234",267,59040
5905,"11,885",264,59050
5906,"37,234","1,178",59060
6001,"107,974","18,385",60010
6002,"72,180","20,486",60020
6010,"59,700","60,448",60100
6013,"114,992","9,326",60130
6016,"68,764","6,226",60160
6018,"48,038","2,865",60180
6019,"84,996","10,129",60190
6021,"72,000",314,60210
6022,"96,563",163,60220
6023,"85,990","1,296",60230
6024,"46,417",647,60240
6026,"77,596","5,117",60260
6029,"81,892","15,547",60290
6031,"68,674","1,287",60310
6032,"90,956","17,675",60320
6033,"103,875","28,762",60330
6035,"89,957","7,513",60350
6037,"88,662","18,565",60370
6039,"63,587","1,942",60390
6040,"63,871","35,306",60400
6042,"66,288","22,942",60420
6043,"89,426","4,986",60430
6051,"35,037","30,519",60510
6052,"56,008","7,858",60520
6053,"42,717","34,863",60530
6057,"80,718","6,707",60570
6058,"69,160","1,787",60580
6060,"103,451","2,568",60600
6061,"80,718",169,60610
6062,"64,756","17,715",60620
6063,"87,656","3,285",60630
6065,"41,049",413,60650
6066,"64,308","29,219",60660
6067,"73,415","19,709",60670
6068,"63,481","1,612",60680
6069,"70,104","2,535",60690
6070,"113,662","15,104",60700
6071,"38,226","4,140",60710
6073,"122,539","5,651",60730
6074,"89,054","25,705",60740
6076,"67,166","12,659",60760
6078,"88,786","12,413",60780
6081,"73,387","1,381",60810
6082,"69,603","44,654",60820
6084,"99,136","15,067",60840
6085,"80,443","7,276",60850
6088,"56,500","4,936",60880
6089,"113,010","2,813",60890
6090,"103,971","1,232",60900
6092,"132,753","4,203",60920
6093,"91,401","3,322",60930
6095,"78,615","29,079",60950
6096,"61,164","12,498",60960
6098,"60,975","12,426",60980
6103,"78,380","1,410",61030
6105,"30,369","19,392",61050
6106,"28,397","39,902",61060
6107,"109,321","18,786",61070
6108,"45,956","24,307",61080
6109,"75,131","26,668",61090
6110,"60,017","12,650",61100
6111,"68,426","30,562",61110
6112,"33,646","22,879",61120
6114,"32,542","27,449",61140
6117,"98,210","17,267",61170
6118,"54,927","26,956",61180
6119,"65,178","15,474",61190
6120,"17,588","9,668",61200
6226,"39,367","20,114",62260
6231,"109,760","4,083",62310
6232,"84,274","3,297",62320
6234,"68,849","8,244",62340
6235,"62,679","2,257",62350
6237,"85,891","5,492",62370
6238,"87,706","12,428",62380
6239,"56,968","11,183",62390
6241,"56,867","6,650",62410
6242,"76,222","1,408",62420
6243,"67,167",60,62430
6247,"78,385","2,841",62470
6248,"104,374","5,603",62480
6249,"72,431","7,308",62490
6250,"75,917","4,821",62500
6254,"74,226","1,922",62540
6255,"53,496","4,744",62550
6256,"48,689","2,154",62560
6259,"68,817","4,498",62590
6260,"53,919","9,510",62600
6262,"49,327",586,62620
6263,"37,569",345,62630
6264,"75,417",166,62640
6266,"48,689",495,62660
6268,"49,247","11,481",62680
6269,"6,124","9,844",62690
6277,"66,186","4,140",62770
6278,"69,634","4,454",62780
6279,"62,500","6,041",62790
6280,"50,480","3,162",62800
6281,"73,780","6,930",62810
6282,"74,000","1,096",62820
6320,"43,512","27,617",63200
6330,"69,039","3,282",63300
6331,"70,907","5,137",63310
6332,"69,896",258,63320
6333,"94,582","6,607",63330
6334,"74,921","2,592",63340
6335,"91,722","6,729",63350
6336,"75,000",84,63360
6339,"78,714","8,302",63390
6340,"55,494","29,145",63400
6350,"68,241",67,63500
6351,"66,237","16,301",63510
6353,"61,151",162,63530
6354,"61,220","6,141",63540
6355,"73,348","12,985",63550
6357,"74,262","12,552",63570
6359,"88,835","5,313",63590
6360,"55,148","37,541",63600
6365,"77,377","4,720",63650
6370,"70,109","7,429",63700
6371,"70,734","7,546",63710
6373,"64,500",345,63730
6374,"62,599","8,373",63740
6375,"72,114","3,660",63750
